"Index","SET","StTimes","KLSE"
"1999-08-06",-4.42428254332885,-3.63267376513283,-8.92028609182232
"1999-08-13",-3.08102714385763,-4.93006316643179,9.46388908332016
"1999-08-20",3.87186939452695,5.80577606477926,-1.23678558265903
"1999-08-27",3.79311659934825,3.1690161423934,0.184534495523803
"1999-09-03",-5.94778389623967,-2.89345743575966,-2.57876299786899
"1999-09-10",-0.0487222032073298,1.88778158569223,-0.828572127089178
"1999-09-17",1.66848888822981,-0.0529893260011072,-3.50932524827918
"1999-09-24",-13.7137354201058,-5.44250710530321,-2.76457694516763
"1999-10-01",6.39313501184526,1.5846946221016,-2.05931791053082
"1999-10-08",-3.55176352332398,3.03594101823554,8.96302238937308
"1999-10-15",-1.95787451793548,-2.55010537771376,-3.09371985561526
"1999-10-22",-2.16122553827889,-2.15129550525868,2.44091615620796
