"Date","Price","sret"
"11/17/2004",16.799999,0.00598790383305961
"11/18/2004",16.700001,-0.00595226225906319
"11/19/2004",16.9,0.011975987306827
"11/22/2004",16.700001,-0.0118342603550295
"11/23/2004",16.9,0.011975987306827
"11/24/2004",16.799999,-0.00591721893491118
"11/25/2004",17,0.0119048221371918
"11/26/2004",16.9,-0.00588235294117655
"11/29/2004",17.1,0.0118343195266274
"11/30/2004",16.9,-0.0116959064327487
"12/1/2004",17,0.00591715976331369
"12/2/2004",17.1,0.00588235294117655
"12/3/2004",17,-0.00584795321637435
"12/7/2004",16.700001,-0.017647
"12/8/2004",16.6,-0.00598808347376739
"12/9/2004",16.5,-0.00602409638554225
"12/13/2004",16.5,0
"12/14/2004",16.6,0.00606060606060615
"12/15/2004",16.9,0.0180722891566263
"12/16/2004",17.1,0.0118343195266274
"12/17/2004",17.5,0.023391812865497
"12/20/2004",17.700001,0.0114286285714286
"12/21/2004",17.5,-0.0112994908870344
"12/22/2004",17.5,0
"12/23/2004",17.200001,-0.0171428
"12/24/2004",17.299999,0.00581383687128852
"12/27/2004",17.200001,-0.00578023154799023
"12/28/2004",17,-0.0116279644402346
"12/29/2004",17.299999,0.017647
"12/30/2004",17.299999,0
"1/4/2005",17.6,0.0173410992682717
"1/5/2005",17.5,-0.00568181818181826
"1/6/2005",17.799999,0.0171428
"1/7/2005",17.799999,0
"1/10/2005",17.9,0.005618034023485
"1/11/2005",17.6,-0.0167597765363127
"1/12/2005",17.6,0
"1/13/2005",17.799999,0.0113635795454544
"1/14/2005",18.1,0.0168539897108984
"1/17/2005",18.5,0.0220994475138121
"1/18/2005",18.5,0
"1/19/2005",18.4,-0.00540540540540548
"1/20/2005",18.700001,0.0163044021739131
"1/21/2005",18.4,-0.0160428333666935
"1/24/2005",18.4,0
"1/25/2005",18.5,0.00543478260869573
"1/26/2005",18.6,0.00540540540540548
"1/27/2005",18.700001,0.00537639784946231
"1/28/2005",18.6,-0.00534764677285305
"1/31/2005",18.4,-0.0107526881720432
"2/1/2005",18.6,0.0108695652173915
"2/2/2005",18.799999,0.0107526344086021
"2/3/2005",19,0.0106383516296996
"2/4/2005",19,0
"2/7/2005",19,0
"2/8/2005",19.1,0.00526315789473692
"2/9/2005",19.200001,0.00523565445026172
"2/10/2005",19.4,0.0104166140408013
"2/11/2005",19,-0.0206185567010309
"2/14/2005",19.1,0.00526315789473692
"2/15/2005",19.299999,0.0104711518324606
"2/16/2005",19.6,0.0155440940696423
"2/17/2005",19.9,0.0153061224489794
"2/18/2005",19.9,0
"2/21/2005",19.6,-0.015075376884422
"2/22/2005",19.700001,0.00510209183673464
"2/24/2005",20,0.0152283748615038
"2/25/2005",20.4,0.0199999999999999
"2/28/2005",21.6,0.0588235294117649
"3/1/2005",21,-0.0277777777777778
"3/2/2005",20.200001,-0.0380951904761905
"3/3/2005",20.4,0.00990094010391377
"3/4/2005",20.799999,0.0196077941176471
"3/7/2005",21.4,0.0288462033099136
"3/8/2005",20.799999,-0.028037429906542
"3/9/2005",21.200001,0.0192308663091763
"3/10/2005",21,-0.00943400898896186
"3/11/2005",20.6,-0.019047619047619
"3/14/2005",20.4,-0.00970873786407781
"3/15/2005",20.200001,-0.00980387254901952
"3/16/2005",20.6,0.0198019297127758
"3/17/2005",20.4,-0.00970873786407781
"3/18/2005",20.6,0.00980392156862759
"3/21/2005",20.200001,-0.0194174271844661
"3/22/2005",20,-0.00990103911380996
"3/23/2005",19.700001,-0.01499995
"3/24/2005",19.1,-0.0304569020072638
"3/25/2005",19.1,0
"3/28/2005",19,-0.00523560209424091
"3/29/2005",18.9,-0.00526315789473692
"3/30/2005",18.700001,-0.0105819576719576
"3/31/2005",19.299999,0.0320854528296549
"4/1/2005",20.200001,0.0466322303954524
"4/4/2005",19.799999,-0.0198020782276199
"4/5/2005",19.799999,0
"4/7/2005",19.799999,0
"4/8/2005",20.6,0.0404040929497018
"4/11/2005",21.200001,0.0291262621359223
"4/12/2005",21.200001,0
"4/18/2005",20,-0.0566038180847256
"4/19/2005",20,0
"4/20/2005",20.200001,0.01000005
"4/21/2005",20.200001,0
"4/22/2005",20.200001,0
"4/25/2005",20,-0.00990103911380996
"4/26/2005",19.9,-0.00500000000000007
"4/27/2005",20,0.00502512562814078
"4/28/2005",20,0
"4/29/2005",20,0
"5/3/2005",20.4,0.0199999999999999
"5/4/2005",20.4,0
"5/6/2005",20.799999,0.0196077941176471
"5/9/2005",21,0.00961543315458815
"5/10/2005",20.6,-0.019047619047619
"5/11/2005",20.799999,0.00970868932038826
"5/12/2005",20.6,-0.00961533700073727
"5/13/2005",20.4,-0.00970873786407781
"5/16/2005",20,-0.0196078431372548
"5/17/2005",19.5,-0.025
"5/18/2005",19.799999,0.0153845641025641
"5/19/2005",19.6,-0.010100960106109
"5/20/2005",19.6,0
"5/24/2005",19.700001,0.00510209183673464
"5/25/2005",19.9,0.0101522329871962
"5/26/2005",19.700001,-0.010050201005025
"5/27/2005",19.799999,0.00507604035147
"5/30/2005",19.9,0.00505055581063408
"5/31/2005",19.700001,-0.010050201005025
"6/1/2005",19.799999,0.00507604035147
"6/2/2005",20.200001,0.0202021222324304
"6/3/2005",20.6,0.0198019297127758
"6/6/2005",20.799999,0.00970868932038826
"6/7/2005",21,0.00961543315458815
"6/8/2005",21,0
"6/9/2005",20.6,-0.019047619047619
"6/10/2005",21,0.0194174757281553
"6/13/2005",20.799999,-0.00952385714285716
"6/14/2005",21.200001,0.0192308663091763
"6/15/2005",21.4,0.00943391464934357
"6/16/2005",21.4,0
"6/17/2005",21.200001,-0.00934574766355132
"6/20/2005",21.4,0.00943391464934357
"6/21/2005",22.200001,0.0373832242990655
"6/22/2005",22,-0.00900905364824084
"6/23/2005",22.799999,0.0363635909090909
"6/24/2005",22.6,-0.00877188634964406
"6/27/2005",22.200001,-0.0176990707964602
"6/28/2005",22.4,0.00900896355815472
"6/29/2005",22.4,0
"6/30/2005",21.799999,-0.0267857589285714
"7/4/2005",22,0.00917435821900727
"7/5/2005",21.6,-0.0181818181818181
"7/6/2005",21.799999,0.00925921296296288
"7/7/2005",21,-0.0366972035182203
"7/8/2005",21.200001,0.00952385714285716
"7/11/2005",21,-0.00943400898896186
"7/12/2005",21.799999,0.0380951904761905
"7/13/2005",22,0.00917435821900727
"7/14/2005",22.200001,0.00909095454545456
"7/15/2005",21.6,-0.0270270708546364
"7/18/2005",21.799999,0.00925921296296288
"7/19/2005",21.6,-0.0091742664758837
"7/20/2005",21.799999,0.00925921296296288
"7/21/2005",21.6,-0.0091742664758837
"7/25/2005",22.200001,0.027777824074074
"7/26/2005",22,-0.00900905364824084
"7/27/2005",22.200001,0.00909095454545456
"7/28/2005",22.799999,0.0270269357195074
"7/29/2005",23.200001,0.0175439481378925
"8/1/2005",23.4,0.00862064618014449
"8/2/2005",23.799999,0.0170939743589744
"8/3/2005",23.799999,0
"8/4/2005",23.799999,0
"8/5/2005",23.799999,0
"8/8/2005",23.799999,0
"8/9/2005",23.799999,0
"8/10/2005",23.799999,0
"8/11/2005",23.6,-0.00840331968081168
"8/15/2005",23.799999,0.00847453389830501
"8/16/2005",23,-0.0336134047736725
"8/17/2005",23.4,0.017391304347826
"8/18/2005",23.200001,-0.00854696581196574
"8/19/2005",23.6,0.0172413354637356
"8/22/2005",24.200001,0.0254237711864406
"8/23/2005",24.4,0.00826442114609823
"8/24/2005",24.799999,0.0163934016393443
"8/25/2005",24.6,-0.00806447613163203
"8/26/2005",24.6,0
"8/29/2005",24.4,-0.00813008130081312
"8/30/2005",24.4,0
"8/31/2005",24.6,0.00819672131147553
"9/1/2005",25,0.016260162601626
"9/2/2005",24.6,-0.0159999999999999
"9/5/2005",24,-0.0243902439024391
"9/6/2005",24,0
"9/7/2005",23.799999,-0.00833337500000001
"9/8/2005",24,0.00840340371442874
"9/9/2005",23.799999,-0.00833337500000001
"9/12/2005",24,0.00840340371442874
"9/13/2005",23.799999,-0.00833337500000001
"9/14/2005",24,0.00840340371442874
"9/15/2005",23.799999,-0.00833337500000001
"9/16/2005",23.6,-0.00840331968081168
"9/19/2005",23.799999,0.00847453389830501
"9/20/2005",24.799999,0.0420168084881012
"9/21/2005",24.6,-0.00806447613163203
"9/22/2005",24.799999,0.00813004065040643
"9/23/2005",24.6,-0.00806447613163203
"9/26/2005",24.200001,-0.0162601219512196
"9/27/2005",24.4,0.00826442114609823
"9/28/2005",24.6,0.00819672131147553
"9/29/2005",24.6,0
"9/30/2005",24.4,-0.00813008130081312
"10/3/2005",24.200001,-0.00819668032786878
"10/4/2005",24,-0.008264503790723
"10/5/2005",23.92,-0.00333333333333326
"10/6/2005",23.6,-0.0133779264214047
"10/7/2005",23.200001,-0.0169491101694916
"10/10/2005",23,-0.00862073238703741
"10/11/2005",23.4,0.017391304347826
"10/12/2005",23.6,0.00854700854700867
"10/13/2005",23.6,0
"10/14/2005",23.200001,-0.0169491101694916
"10/17/2005",23,-0.00862073238703741
"10/18/2005",23,0
"10/19/2005",22.200001,-0.0347825652173913
"10/20/2005",21.799999,-0.0180181072964817
"10/21/2005",22.200001,0.0183487164380145
"10/25/2005",21.834999,-0.0164415307909221
"10/26/2005",22.052999,0.00998397114650658
"10/27/2005",22.4,0.0157348667181275
"10/28/2005",22.139,-0.0116517857142857
"10/31/2005",22,-0.0062785130313022
"11/1/2005",22.200001,0.00909095454545456
"11/2/2005",22.598,0.0179278820753206
"11/3/2005",22.799999,0.00893879989379594
"11/4/2005",23,0.00877197406894624
"11/7/2005",22.799999,-0.00869569565217393
"11/8/2005",22.514999,-0.0125000005482456
"11/9/2005",22.4,-0.00510766178581669
"11/10/2005",22.200001,-0.00892852678571421
"11/11/2005",22.200001,0
"11/14/2005",22.4,0.00900896355815472
"11/15/2005",22.4,0
"11/16/2005",22,-0.0178571428571428
"11/17/2005",21.799999,-0.00909095454545456
"11/18/2005",21.868999,0.00316513775986866
"11/21/2005",21.799999,-0.00315515127144132
"11/22/2005",21.973,0.00793582605210208
"11/23/2005",22,0.00122878077640746
"11/24/2005",22.200001,0.00909095454545456
"11/25/2005",22,-0.00900905364824084
"11/28/2005",21.945999,-0.00245459090909089
"11/29/2005",22,0.00246063075096283
"11/30/2005",21.6,-0.0181818181818181
"12/1/2005",21.4,-0.00925925925925939
"12/2/2005",21.200001,-0.00934574766355132
"12/6/2005",22.200001,0.0471698090957637
"12/7/2005",23,0.0360359893677482
"12/8/2005",22.975,-0.00108695652173907
"12/9/2005",23.200001,0.00979329706202389
"12/13/2005",23,-0.00862073238703741
"12/14/2005",22.799999,-0.00869569565217393
"12/15/2005",22.4,-0.0175438165589394
"12/16/2005",22.799999,0.0178570982142858
"12/19/2005",22.6,-0.00877188634964406
"12/20/2005",23,0.0176991150442477
"12/21/2005",22.799999,-0.00869569565217393
"12/22/2005",22.598,-0.00885960565173712
"12/23/2005",22.4,-0.00876183733073725
"12/26/2005",22.4,0
"12/27/2005",22.6,0.00892857142857156
"12/28/2005",22.4,-0.00884955752212402
"12/29/2005",22.4,0
"12/30/2005",22.6,0.00892857142857156
"1/3/2006",23.200001,0.0265487168141592
"1/4/2006",23.723,0.0225430593731439
"1/5/2006",23.902,0.00754542005648535
"1/6/2006",23.777,-0.00522968789222659
"1/9/2006",24.6,0.0346132817428608
"1/10/2006",24.6,0
"1/11/2006",24.799999,0.00813004065040643
"1/12/2006",24.6,-0.00806447613163203
"1/13/2006",24.4,-0.00813008130081312
"1/16/2006",24.4,0
"1/17/2006",24.6,0.00819672131147553
"1/18/2006",24,-0.0243902439024391
"1/19/2006",24.200001,0.00833337500000001
"1/20/2006",24.4,0.00826442114609823
"1/23/2006",24.799999,0.0163934016393443
"1/24/2006",24.6,-0.00806447613163203
"1/25/2006",25.337,0.0299593495934959
"1/26/2006",25.941999,0.0238780834352922
"1/27/2006",25.799999,-0.00547374934368009
"1/30/2006",26,0.00775197704465029
"1/31/2006",26.200001,0.00769234615384617
"2/1/2006",26.4,0.0076335493269637
"2/2/2006",25.6,-0.0303030303030302
"2/3/2006",25.6,0
"2/6/2006",25.200001,-0.0156249609375
"2/7/2006",25,-0.00793654730410528
"2/8/2006",24.4,-0.0240000000000001
"2/9/2006",24.367001,-0.00135241803278689
"2/10/2006",24.719999,0.0144867232533049
"2/14/2006",24.4,-0.0129449438893587
"2/15/2006",24,-0.0163934426229508
"2/16/2006",24.200001,0.00833337500000001
"2/17/2006",24.4,0.00826442114609823
"2/20/2006",24.4,0
"2/21/2006",24.200001,-0.00819668032786878
"2/22/2006",24.200001,0
"2/23/2006",24.405001,0.00847107403012084
"2/24/2006",25,0.0243802079745869
"2/27/2006",25.112,0.00447999999999993
"2/28/2006",24.924,-0.00748646065625991
"3/1/2006",24.982,0.0023270743058899
"3/2/2006",25.382,0.0160115283003764
"3/3/2006",25.443001,0.00240331731148047
"3/6/2006",25.200001,-0.00955076014814442
"3/7/2006",24.799999,-0.0158730946082106
"3/8/2006",24.4,-0.0161289925858465
"3/9/2006",24.6,0.00819672131147553
"3/10/2006",24.6,0
"3/13/2006",24.763,0.00662601626016261
"3/14/2006",25.200001,0.0176473367524128
"3/15/2006",24.6,-0.0238095625472395
"3/16/2006",24.6,0
"3/17/2006",24.799999,0.00813004065040643
"3/20/2006",24.4,-0.0161289925858465
"3/21/2006",24,-0.0163934426229508
"3/22/2006",23.799999,-0.00833337500000001
"3/23/2006",24.200001,0.0168068074288575
"3/24/2006",24,-0.008264503790723
"3/27/2006",24,0
"3/28/2006",24,0
"3/29/2006",23.4,-0.0250000000000001
"3/30/2006",23.200001,-0.00854696581196574
"3/31/2006",23.378,0.00767237035894954
"4/3/2006",23.490999,0.00483356146804682
"4/4/2006",24.6,0.0472096142015928
"4/5/2006",25.169001,0.0231301219512195
"4/7/2006",25.504999,0.0133496756585611
"4/10/2006",25,-0.0198000007763185
"4/11/2006",25.254,0.0101600000000001
"4/12/2006",25.4,0.00578126237427723
"4/17/2006",25.799999,0.0157479921259843
"4/18/2006",26,0.00775197704465029
"4/20/2006",27,0.0384615384615385
"4/21/2006",26.6,-0.0148148148148148
"4/24/2006",26.799999,0.00751875939849618
"4/25/2006",26.200001,-0.0223879859099994
"4/26/2006",26.4,0.0076335493269637
"4/27/2006",26,-0.0151515151515151
"4/28/2006",25.798,-0.00776923076923084
"5/2/2006",25.990999,0.0074811613303357
"5/3/2006",26.4,0.0157362554629008
"5/4/2006",25.997,-0.0152651515151515
"5/8/2006",26.6,0.0231949840366197
"5/9/2006",26.4,-0.00751879699248131
"5/10/2006",26.200001,-0.00757571969696963
"5/11/2006",26,-0.00763362566283873
"5/15/2006",25.4,-0.0230769230769231
"5/16/2006",25.4,0
"5/17/2006",25.200001,-0.00787397637795269
"5/18/2006",25,-0.00793654730410528
"5/19/2006",25,0
"5/22/2006",24.989,-0.000439999999999969
"5/23/2006",24.492001,-0.0198887110328546
"5/24/2006",24.254999,-0.00967671036760111
"5/25/2006",23.636,-0.025520471058358
"5/26/2006",24.047001,0.0173887713657134
"5/29/2006",24.6,0.0229965890549096
"5/30/2006",24.24,-0.0146341463414635
"5/31/2006",24.200001,-0.00165012376237616
"6/1/2006",24.4,0.00826442114609823
"6/2/2006",24.695999,0.0121311065573771
"6/5/2006",24.4,-0.0119857066725668
"6/6/2006",24.014999,-0.0157787295081967
"6/7/2006",23.4,-0.0256089538042455
"6/8/2006",22.799999,-0.0256410683760683
"6/9/2006",22.200001,-0.0263157029085834
"6/14/2006",21.056999,-0.0514865742573615
"6/15/2006",20.799999,-0.0122049680488659
"6/16/2006",21.799999,0.0480769253883137
"6/19/2006",21.6,-0.0091742664758837
"6/20/2006",21.117001,-0.022361064814815
"6/21/2006",21.229,0.00530373607502319
"6/22/2006",21.799999,0.0268971218616044
"6/23/2006",21.799999,0
"6/26/2006",21.6,-0.0091742664758837
"6/27/2006",21.886,0.0132407407407406
"6/28/2006",21.792,-0.00429498309421537
"6/29/2006",22.247,0.0208792217327459
"6/30/2006",22.799999,0.0248572391783162
"7/3/2006",23.4,0.0263158344875366
"7/4/2006",24,0.0256410256410257
"7/5/2006",23.200001,-0.0333332916666667
"7/6/2006",23.497,0.0128016804826862
"7/7/2006",23.200001,-0.0126398689194365
"7/10/2006",23.4,0.00862064618014449
"7/12/2006",23.6,0.00854700854700867
"7/13/2006",23,-0.0254237288135594
"7/14/2006",23,0
"7/17/2006",22.799999,-0.00869569565217393
"7/18/2006",22.799999,0
"7/19/2006",22.799999,0
"7/20/2006",23.200001,0.0175439481378925
"7/21/2006",23.6,0.0172413354637356
"7/24/2006",23.5,-0.00423728813559328
"7/25/2006",23.4,-0.00425531914893623
"7/26/2006",23.4,0
"7/27/2006",23.6,0.00854700854700867
"7/28/2006",23.6,0
"7/31/2006",23.6,0
"8/1/2006",23.646,0.00194915254237285
"8/2/2006",24.200001,0.0234289520426288
"8/3/2006",24.6,0.016528883614509
"8/4/2006",24.4,-0.00813008130081312
"8/7/2006",24.6,0.00819672131147553
"8/8/2006",25,0.016260162601626
"8/9/2006",24.799999,-0.00800004000000001
"8/10/2006",24.4,-0.0161289925858465
"8/11/2006",24.799999,0.0163934016393443
"8/15/2006",24.799999,0
"8/16/2006",25.4,0.0241935896852253
"8/17/2006",24.799999,-0.0236220866141732
"8/18/2006",24.4,-0.0161289925858465
"8/21/2006",24.6,0.00819672131147553
"8/22/2006",24.6,0
"8/23/2006",24.200001,-0.0162601219512196
"8/24/2006",24.200001,0
"8/25/2006",24,-0.008264503790723
"8/28/2006",23.6,-0.0166666666666666
"8/29/2006",23.6,0
"8/30/2006",23.200001,-0.0169491101694916
"8/31/2006",23.6,0.0172413354637356
"9/1/2006",23.799999,0.00847453389830501
"9/4/2006",23.799999,0
"9/5/2006",23.799999,0
"9/6/2006",23.799999,0
"9/7/2006",22.6,-0.0504201281689129
"9/8/2006",21.799999,-0.0353982743362833
"9/11/2006",21.200001,-0.0275228452992131
"9/12/2006",21.200001,0
"9/13/2006",21.4,0.00943391464934357
"9/14/2006",21.799999,0.0186915420560748
"9/15/2006",21.6,-0.0091742664758837
"9/18/2006",22,0.0185185185185185
"9/19/2006",21.799999,-0.00909095454545456
"9/21/2006",21.200001,-0.0275228452992131
"9/22/2006",21.200001,0
"9/25/2006",21.200001,0
"9/26/2006",21.200001,0
"9/27/2006",22,0.0377358001068019
"9/28/2006",21.799999,-0.00909095454545456
"9/29/2006",21.799999,0
"10/2/2006",21.799999,0
"10/3/2006",21.4,-0.0183485788233294
"10/4/2006",21.200001,-0.00934574766355132
"10/5/2006",21.200001,0
"10/6/2006",21.200001,0
"10/9/2006",21.200001,0
"10/10/2006",21.6,0.0188678764684964
"10/11/2006",21.4,-0.00925925925925939
"10/12/2006",21.6,0.0093457943925235
"10/13/2006",21.4,-0.00925925925925939
"10/16/2006",21.799999,0.0186915420560748
"10/17/2006",21.6,-0.0091742664758837
"10/18/2006",22,0.0185185185185185
"10/19/2006",21.799999,-0.00909095454545456
"10/20/2006",22.200001,0.0183487164380145
"10/24/2006",22.200001,0
"10/25/2006",22.6,0.0180179721613527
"10/26/2006",22.799999,0.00884951327433621
"10/27/2006",22.799999,0
"10/30/2006",22.4,-0.0175438165589394
"10/31/2006",22.200001,-0.00892852678571421
"11/1/2006",22.6,0.0180179721613527
"11/2/2006",22.4,-0.00884955752212402
"11/3/2006",22.6,0.00892857142857156
"11/6/2006",22.6,0
"11/7/2006",22.799999,0.00884951327433621
"11/8/2006",22.799999,0
"11/9/2006",22.799999,0
"11/10/2006",22.6,-0.00877188634964406
"11/13/2006",22.6,0
"11/14/2006",22.6,0
"11/15/2006",22.6,0
"11/16/2006",22.6,0
"11/17/2006",22.4,-0.00884955752212402
"11/20/2006",21.799999,-0.0267857589285714
"11/21/2006",21.6,-0.0091742664758837
"11/22/2006",22.200001,0.027777824074074
"11/23/2006",22.4,0.00900896355815472
"11/24/2006",22,-0.0178571428571428
"11/27/2006",22.4,0.0181818181818181
"11/28/2006",22.200001,-0.00892852678571421
"11/29/2006",22.799999,0.0270269357195074
"11/30/2006",23,0.00877197406894624
"12/1/2006",23.4,0.017391304347826
"12/4/2006",23.799999,0.0170939743589744
"12/6/2006",23.799999,0
"12/7/2006",23.4,-0.016806681378432
"12/8/2006",23,-0.017094017094017
"12/12/2006",22.6,-0.017391304347826
"12/13/2006",22.4,-0.00884955752212402
"12/14/2006",22.4,0
"12/15/2006",22.6,0.00892857142857156
"12/18/2006",22.4,-0.00884955752212402
"12/19/2006",18.6,-0.169642857142857
"12/20/2006",21.6,0.161290322580645
"12/21/2006",20.6,-0.0462962962962963
"12/22/2006",21.200001,0.0291262621359223
"12/25/2006",21.200001,0
"12/26/2006",21.200001,0
"12/27/2006",21,-0.00943400898896186
"12/28/2006",21,0
"12/29/2006",21,0
"1/3/2007",20.4,-0.0285714285714286
"1/4/2007",20,-0.0196078431372548
"1/5/2007",19.200001,-0.03999995
"1/8/2007",19.799999,0.0312498942057346
"1/9/2007",19.200001,-0.0303029308233803
"1/10/2007",19.6,0.0208332801649334
"1/11/2007",20,0.020408163265306
"1/12/2007",20.200001,0.01000005
"1/15/2007",20.799999,0.0297028698166896
"1/16/2007",20.799999,0
"1/17/2007",20.6,-0.00961533700073727
"1/18/2007",20.6,0
"1/19/2007",20.4,-0.00970873786407781
"1/22/2007",20.4,0
"1/23/2007",20.200001,-0.00980387254901952
"1/24/2007",20.6,0.0198019297127758
"1/25/2007",20.6,0
"1/26/2007",20.200001,-0.0194174271844661
"1/29/2007",20.200001,0
"1/30/2007",19.799999,-0.0198020782276199
"1/31/2007",19.9,0.00505055581063408
"2/1/2007",19.799999,-0.00502517587939693
"2/2/2007",20,0.0101010611162152
"2/5/2007",20,0
"2/6/2007",20,0
"2/7/2007",20.200001,0.01000005
"2/8/2007",21,0.0396039089304995
"2/9/2007",21.4,0.019047619047619
"2/12/2007",21.6,0.0093457943925235
"2/13/2007",21.200001,-0.0185184722222223
"2/14/2007",21.200001,0
"2/15/2007",21,-0.00943400898896186
"2/16/2007",20.799999,-0.00952385714285716
"2/19/2007",20.799999,0
"2/20/2007",20.799999,0
"2/21/2007",21.200001,0.0192308663091763
"2/22/2007",21.200001,0
"2/23/2007",21.4,0.00943391464934357
"2/26/2007",21.200001,-0.00934574766355132
"2/27/2007",21.200001,0
"2/28/2007",20.799999,-0.0188680179779237
"3/1/2007",21,0.00961543315458815
"3/2/2007",21,0
"3/6/2007",20.6,-0.019047619047619
"3/7/2007",20.200001,-0.0194174271844661
"3/8/2007",20.4,0.00990094010391377
"3/9/2007",20.4,0
"3/12/2007",20.200001,-0.00980387254901952
"3/13/2007",20.4,0.00990094010391377
"3/14/2007",20.200001,-0.00980387254901952
"3/15/2007",20.200001,0
"3/16/2007",20.200001,0
"3/19/2007",20.200001,0
"3/20/2007",20.4,0.00990094010391377
"3/21/2007",20.4,0
"3/22/2007",20.6,0.00980392156862759
"3/23/2007",20.6,0
"3/26/2007",20.799999,0.00970868932038826
"3/27/2007",20.799999,0
"3/28/2007",20.6,-0.00961533700073727
"3/29/2007",20.799999,0.00970868932038826
"3/30/2007",20.799999,0
"4/2/2007",21,0.00961543315458815
"4/3/2007",20.799999,-0.00952385714285716
"4/4/2007",20.799999,0
"4/5/2007",20.799999,0
"4/9/2007",20.799999,0
"4/10/2007",20.799999,0
"4/11/2007",21.6,0.0384615883875764
"4/12/2007",21.6,0
"4/17/2007",21.6,0
"4/18/2007",21.4,-0.00925925925925939
"4/19/2007",21.200001,-0.00934574766355132
"4/20/2007",21.200001,0
"4/23/2007",21,-0.00943400898896186
"4/24/2007",20.799999,-0.00952385714285716
"4/25/2007",21,0.00961543315458815
"4/26/2007",21.4,0.019047619047619
"4/27/2007",21.6,0.0093457943925235
"4/30/2007",22,0.0185185185185185
"5/2/2007",22.4,0.0181818181818181
"5/3/2007",23,0.0267857142857144
"5/4/2007",23.6,0.0260869565217392
"5/8/2007",22.799999,-0.0338983474576272
"5/9/2007",22.799999,0
"5/10/2007",22.799999,0
"5/11/2007",22.799999,0
"5/14/2007",23.200001,0.0175439481378925
"5/15/2007",23.200001,0
"5/16/2007",23.6,0.0172413354637356
"5/17/2007",23.799999,0.00847453389830501
"5/18/2007",24,0.00840340371442874
"5/21/2007",24.6,0.0250000000000001
"5/22/2007",24.6,0
"5/23/2007",24.6,0
"5/24/2007",24.4,-0.00813008130081312
"5/25/2007",24.200001,-0.00819668032786878
"5/28/2007",24.799999,0.0247933047606072
"5/29/2007",25,0.00806455677679666
"5/30/2007",25.4,0.0159999999999999
"6/1/2007",25.799999,0.0157479921259843
"6/4/2007",27,0.0465116684694445
"6/5/2007",26.6,-0.0148148148148148
"6/6/2007",26.799999,0.00751875939849618
"6/7/2007",27,0.00746272415905688
"6/8/2007",26.4,-0.0222222222222223
"6/11/2007",26.200001,-0.00757571969696963
"6/12/2007",25.799999,-0.0152672513256775
"6/13/2007",24.799999,-0.0387596914247942
"6/14/2007",25.200001,0.0161291135535933
"6/15/2007",26,0.0317459908037305
"6/18/2007",27,0.0384615384615385
"6/19/2007",26.6,-0.0148148148148148
"6/20/2007",27.200001,0.0225564285714285
"6/21/2007",26.799999,-0.0147059553416928
"6/22/2007",26.6,-0.00746264953218835
"6/25/2007",26.6,0
"6/26/2007",26.799999,0.00751875939849618
"6/27/2007",27,0.00746272415905688
"6/28/2007",27,0
"6/29/2007",27,0
"7/2/2007",27.799999,0.0296295925925926
"7/3/2007",28.4,0.0215827705605313
"7/4/2007",29,0.0211267605633803
"7/5/2007",28.4,-0.0206896551724138
"7/6/2007",29.4,0.0352112676056338
"7/9/2007",29.6,0.00680272108843547
"7/10/2007",30.799999,0.0405405067567567
"7/11/2007",30.200001,-0.0194804551779368
"7/12/2007",29.799999,-0.0132450988991689
"7/13/2007",30.6,0.0268456720418011
"7/16/2007",30.799999,0.00653591503267968
"7/17/2007",30.799999,0
"7/18/2007",31,0.00649353917186817
"7/19/2007",30.799999,-0.00645164516129033
"7/20/2007",30.6,-0.00649347423680106
"7/23/2007",31,0.0130718954248366
"7/24/2007",32.799999,0.0580644838709677
"7/25/2007",32.799999,0
"7/26/2007",33.200001,0.0121951832986337
"7/27/2007",32.200001,-0.0301204810204674
"7/31/2007",31.4,-0.024844750781219
"8/1/2007",30.6,-0.0254777070063693
"8/2/2007",30.200001,-0.0130718627450981
"8/3/2007",30.200001,0
"8/6/2007",29.200001,-0.0331125816850139
"8/7/2007",29.200001,0
"8/8/2007",30.4,0.0410958547569912
"8/9/2007",29.4,-0.0328947368421053
"8/10/2007",29,-0.0136054421768707
"8/14/2007",27.799999,-0.0413793448275862
"8/15/2007",27.4,-0.0143884537549804
"8/16/2007",27,-0.0145985401459854
"8/17/2007",27.200001,0.00740744444444446
"8/20/2007",28.799999,0.0588234537197259
"8/21/2007",27.6,-0.0416666333912025
"8/22/2007",28.799999,0.0434782246376811
"8/23/2007",28.799999,0
"8/24/2007",29,0.00694447940779444
"8/27/2007",28.799999,-0.00689658620689656
"8/28/2007",28.6,-0.00694440996334751
"8/29/2007",29,0.0139860139860139
"8/30/2007",29.200001,0.00689658620689656
"8/31/2007",30.6,0.0479451695909189
"9/3/2007",31.200001,0.0196078758169934
"9/4/2007",30.799999,-0.012820576512161
"9/5/2007",31.4,0.0194805525805374
"9/6/2007",31.4,0
"9/7/2007",31.200001,-0.00636939490445854
"9/10/2007",31.200001,0
"9/11/2007",31.4,0.0064102241535184
"9/12/2007",31.4,0
"9/13/2007",32,0.0191082802547771
"9/14/2007",32.400002,0.0125000625
"9/17/2007",31.4,-0.0308642573540583
"9/18/2007",31.200001,-0.00636939490445854
"9/19/2007",31.799999,0.0192307045118364
"9/20/2007",32,0.0062893398204195
"9/21/2007",33.200001,0.03750003125
"9/24/2007",33.200001,0
